Document, Word, Count
7, 1977, 1
7, 2679, 1
7, 2380, 1
7, 3701, 1
7, 5044, 1
7, 1169, 3
7, 6452, 1
7, 6183, 1
7, 756, 4
7, 6121, 1
7, 6946, 21
7, 5372, 1
7, 1187, 3
7, 1686, 1
7, 2472, 1
7, 2002, 2
7, 495, 2
7, 6415, 1
7, 3876, 1
7, 389, 1
7, 5671, 3
7, 2415, 1
7, 2217, 1
7, 4891, 1
7, 4222, 1
7, 1013, 1
7, 7152, 1
7, 6169, 1
7, 4585, 1
7, 4605, 1
7, 7160, 1
7, 3067, 1
7, 590, 1
7, 3956, 1
7, 2478, 2
7, 4287, 1
7, 672, 1
7, 503, 1
7, 4100, 1
7, 847, 1
7, 5792, 1
7, 3853, 1
7, 263, 1
7, 2498, 1
7, 492, 1
7, 3001, 1
7, 3684, 1
7, 5833, 3
7, 1886, 1
7, 3574, 1
7, 5590, 1
7, 6250, 3
7, 1997, 3
7, 2010, 1
7, 1295, 1
7, 7126, 1
7, 1800, 4
7, 693, 1
7, 4438, 1
7, 971, 1
7, 5310, 1
7, 6405, 1
7, 2327, 1
7, 5763, 11
7, 2992, 1
7, 6685, 5
7, 3059, 1
7, 3274, 1
7, 4080, 1
7, 3695, 1
7, 5445, 1
7, 2127, 1
7, 2788, 1
7, 4960, 2
7, 6871, 1
7, 1926, 4
7, 2847, 1
7, 2351, 2
7, 5715, 1
7, 3457, 1
7, 6447, 1
7, 5973, 1
7, 5300, 1
7, 5238, 1
7, 5360, 3
7, 836, 8
7, 1354, 1
7, 511, 1
7, 4635, 4
7, 5165, 1
7, 3937, 2
7, 1037, 5
7, 645, 1
7, 510, 1
7, 1014, 3
7, 5751, 2
7, 2037, 1
7, 1301, 1
7, 1265, 4
7, 594, 1
7, 5131, 1
7, 6134, 2
7, 1535, 1
7, 7212, 1
7, 1267, 2
7, 4951, 1
7, 1600, 1
7, 2654, 2
7, 684, 2
7, 1493, 1
7, 3032, 1
7, 1566, 1
7, 4664, 7
7, 168, 3
7, 140, 1
7, 1370, 6
7, 3157, 1
7, 5244, 1
7, 3873, 8
7, 2165, 2
7, 4787, 1
7, 1925, 3
7, 6987, 2
7, 4577, 2
7, 179, 12
7, 3306, 1
7, 4281, 20
7, 5759, 1
7, 4129, 2
7, 3530, 1
7, 6970, 5
7, 2493, 1
7, 1765, 2
7, 5986, 1
7, 4092, 1
7, 1861, 3
7, 2636, 1
7, 766, 1
7, 711, 1
7, 1742, 4
7, 1133, 1
7, 1953, 2
7, 2727, 1
7, 3615, 1
7, 1883, 2
7, 3500, 2
7, 3571, 1
7, 6563, 1
7, 5414, 1
7, 3862, 3
7, 4794, 1
7, 2511, 1
7, 1480, 3
7, 532, 2
7, 1882, 1
7, 7134, 4
7, 3143, 4
7, 630, 1
7, 2691, 1
7, 5961, 4
7, 4539, 2
7, 1135, 1
8, 2239, 1
8, 4197, 2
8, 1962, 1
8, 3974, 1
8, 7310, 2
8, 2024, 1
8, 4414, 2
8, 854, 1
8, 2364, 1
8, 3999, 1
8, 6562, 1
8, 4623, 1
8, 1650, 1
8, 6577, 1
8, 2519, 1
8, 3766, 5
8, 2706, 4
8, 2497, 1
8, 5116, 1
8, 1438, 1
8, 6345, 1
8, 4965, 2
8, 5136, 1
8, 4015, 1
8, 170, 1
8, 6206, 1
8, 6410, 1
8, 1136, 1
8, 7133, 2
8, 5013, 2
8, 6417, 1
8, 2594, 6
8, 6344, 2
8, 443, 1
8, 6899, 1
8, 2447, 1
8, 6224, 2
8, 3704, 1
8, 5504, 2
8, 5601, 1
8, 2487, 1
8, 2548, 1
8, 3887, 10
8, 3156, 1
8, 5065, 1
8, 5623, 1
8, 3792, 9
8, 2526, 1
8, 4995, 1
8, 6275, 2
8, 290, 1
8, 299, 1
8, 2331, 1
8, 4171, 2
8, 5922, 7
8, 3578, 1
8, 4242, 5
8, 376, 2
8, 1575, 1
8, 1233, 2
8, 2008, 4
8, 4435, 3
8, 3200, 1
8, 2648, 2
8, 7169, 1
8, 2445, 3
8, 6698, 1
8, 5458, 1
8, 4505, 2
8, 1439, 4
8, 3699, 1
8, 3494, 1
8, 5921, 2
8, 5495, 1
8, 1019, 5
8, 6330, 1
8, 2599, 1
8, 1521, 1
8, 4486, 1
8, 5159, 1
8, 3300, 2
8, 2730, 2
8, 4372, 1
8, 6588, 2
8, 500, 1
8, 5055, 1
8, 4854, 1
8, 3433, 10
8, 7316, 4
8, 2653, 1
8, 1936, 4
8, 5049, 2
8, 4, 1
8, 4314, 2
8, 868, 5
8, 1403, 1
8, 6141, 2
8, 5042, 1
8, 3514, 1
8, 7069, 1
8, 3966, 7
8, 7294, 1
8, 6428, 2
8, 1213, 1
8, 5461, 2
8, 4226, 1
8, 3066, 1
8, 4981, 6
8, 4209, 1
8, 6525, 1
8, 6878, 2
8, 7025, 1
8, 1700, 1
8, 7318, 4
8, 6795, 2
8, 3811, 1
8, 1916, 5
8, 1150, 1
8, 4162, 1
8, 1512, 8
8, 4478, 1
8, 4809, 1
8, 2176, 3
8, 3548, 3
8, 6827, 1
8, 945, 2
8, 2402, 1
8, 5441, 1
8, 4251, 1
8, 970, 2
8, 2169, 2
8, 1000, 3
8, 1408, 25
8, 3988, 2
8, 6468, 1
8, 3718, 1
8, 5202, 1
8, 252, 2
8, 3107, 1
8, 4373, 4
8, 2659, 13
8, 3762, 1
8, 2110, 1
8, 2514, 1
8, 4425, 1
8, 6335, 1
8, 6885, 2
8, 2130, 5
8, 1627, 1
8, 182, 7
8, 4135, 1
8, 2157, 1
8, 3253, 1
8, 4722, 3
8, 2997, 7
8, 6519, 1
8, 4681, 1
8, 3324, 1
8, 7350, 1
8, 4041, 1
8, 329, 1
8, 3102, 2
8, 7329, 1
8, 6527, 1
8, 4153, 5
8, 6633, 1
8, 4404, 3
8, 1079, 3
8, 2198, 3
8, 5675, 1
8, 6591, 5
8, 5829, 1
8, 2312, 1
8, 4253, 1
8, 4978, 1
8, 5927, 1
8, 7426, 1
8, 3990, 2
8, 6811, 1
8, 6696, 1
8, 4632, 1
8, 5081, 1
8, 1226, 3
8, 2502, 1
8, 114, 1
8, 4948, 3
8, 1346, 6
8, 6786, 1
8, 1898, 3
8, 2710, 3
8, 6358, 1
8, 1547, 3
8, 7358, 1
8, 907, 1
8, 1468, 2
8, 2509, 1
8, 5166, 1
8, 5839, 1
8, 2779, 1
8, 3120, 1
8, 5584, 1
8, 2184, 1
8, 6297, 1
8, 4422, 3
8, 5831, 1
8, 3034, 1
8, 5371, 1
8, 597, 2
8, 5375, 2
8, 5354, 9
8, 6554, 2
8, 5377, 3
8, 2982, 1
8, 5672, 1
8, 4101, 1
8, 5113, 1
8, 4277, 1
8, 7182, 2
8, 952, 1
8, 6463, 2
8, 1397, 3
8, 7365, 1
8, 6831, 1
8, 3005, 1
8, 2349, 1
8, 902, 3
8, 4857, 4
8, 5143, 1
8, 6601, 1
8, 1517, 4
8, 5762, 1
8, 5404, 3
8, 4817, 1
8, 531, 2
8, 468, 1
8, 198, 1
8, 5945, 2
8, 6007, 1
8, 1451, 4
8, 7423, 1
8, 2859, 1
8, 4669, 3
8, 1177, 1
8, 7347, 2
8, 2955, 1
8, 4806, 2
8, 998, 1
8, 6958, 2
8, 5699, 1
8, 1960, 1
8, 4411, 1
8, 5282, 1
8, 3752, 2
8, 5086, 2
8, 7199, 1
8, 4923, 1
8, 2467, 1
8, 3644, 1
8, 1754, 1
8, 5263, 1
8, 4183, 1
8, 1969, 1
8, 2109, 1
8, 4011, 3
8, 5781, 2
8, 7005, 1
8, 6757, 5
8, 3537, 1
8, 3147, 4
8, 1762, 1
8, 4674, 1
8, 3367, 1
8, 3827, 1
8, 7125, 2
8, 4385, 1
8, 6107, 1
8, 460, 1
8, 5979, 1
8, 131, 1
8, 343, 1
8, 3014, 1
8, 1320, 1
8, 3883, 1
8, 1046, 1
8, 4265, 1
8, 5990, 1
8, 2723, 1
8, 3224, 1
8, 3513, 1
8, 4368, 1
8, 3148, 1
8, 3145, 1
8, 3050, 4
8, 4596, 1
8, 2015, 3
8, 267, 4
8, 742, 9
8, 1599, 1
8, 5618, 4
8, 6510, 3
8, 2206, 1
8, 6424, 1
8, 6055, 2
8, 5435, 1
8, 6388, 4
8, 0, 1
8, 2503, 1
8, 6084, 2
8, 3344, 1
8, 6931, 13
8, 6540, 2
8, 3191, 1
8, 2432, 1
8, 801, 1
8, 563, 1
8, 395, 6
8, 6902, 1
8, 1035, 1
8, 6523, 7
8, 1082, 1
8, 4174, 1
8, 1663, 1
8, 3596, 3
8, 2368, 1
8, 6661, 1
8, 7246, 1
8, 1699, 3
8, 1632, 2
8, 229, 1
8, 4480, 1
8, 4055, 2
8, 6549, 1
8, 647, 1
8, 644, 4
8, 3921, 1
8, 3130, 1
8, 2025, 2
8, 3312, 1
8, 6431, 1
8, 5379, 2
8, 3859, 2
8, 4321, 3
8, 3469, 2
8, 3482, 1
8, 6745, 1
8, 5269, 1
8, 6192, 1
8, 1900, 1
8, 6488, 2
8, 7275, 1
8, 3981, 2
8, 1216, 1
8, 6753, 1
8, 712, 1
8, 6975, 1
8, 1345, 4
8, 5855, 1
8, 4603, 2
8, 540, 1
8, 5001, 1
8, 603, 1
8, 3065, 1
8, 6158, 1
8, 6597, 1
8, 3473, 1
8, 5908, 1
8, 7130, 1
8, 3280, 1
8, 7112, 1
8, 1327, 8
8, 1313, 1
8, 6261, 1
8, 820, 1
8, 6721, 4
8, 1921, 1
8, 6917, 1
8, 5916, 1
8, 408, 1
8, 5662, 1
8, 4648, 1
8, 7186, 8
8, 5219, 3
8, 7143, 5
8, 5641, 2
8, 1049, 1
8, 6790, 1
8, 6421, 2
8, 2175, 2
8, 1228, 1
8, 3474, 5
8, 6702, 1
8, 217, 1
8, 1112, 1
8, 2268, 12
8, 3641, 4
8, 919, 1
8, 5490, 1
8, 6467, 1
8, 6574, 1
8, 6813, 1
8, 1043, 10
8, 1309, 1
8, 5199, 1
8, 5395, 1
8, 2523, 12
8, 1431, 1
8, 4853, 4
8, 6504, 1
8, 5568, 1
8, 2875, 1
8, 4930, 1
8, 5268, 1
8, 7388, 1
8, 6113, 1
8, 3226, 1
8, 4987, 2
8, 5464, 1
8, 5248, 1
8, 2489, 2
8, 3092, 1
8, 2869, 1
8, 2797, 1
8, 6092, 3
8, 3797, 2
8, 103, 3
8, 1249, 2
8, 3716, 3
8, 6847, 3
8, 6714, 1
8, 1554, 1
8, 528, 2
8, 4920, 3
8, 3658, 2
8, 2885, 1
8, 1596, 5
8, 6767, 1
8, 2120, 3
8, 6608, 1
8, 6247, 1
8, 927, 2
8, 3747, 1
8, 5280, 4
8, 3526, 1
8, 4758, 3
8, 1810, 2
8, 5554, 1
8, 1789, 8
8, 5365, 1
8, 237, 1
8, 974, 1
8, 2108, 2
8, 6707, 3
8, 379, 5
8, 1138, 1
8, 7243, 1
8, 3171, 2
8, 4676, 1
8, 73, 1
8, 3196, 5
8, 4042, 2
8, 2361, 3
8, 1594, 1
8, 493, 1
8, 3462, 1
8, 2709, 5
8, 5194, 1
8, 1388, 1
8, 4088, 6
8, 557, 1
8, 132, 1
8, 1570, 1
8, 4334, 1
8, 4900, 1
8, 2758, 1
8, 7008, 1
8, 7356, 1
8, 3510, 1
8, 1322, 1
8, 3250, 1
8, 6569, 1
8, 547, 3
8, 3640, 1
8, 86, 1
8, 513, 4
8, 2560, 3
8, 6959, 2
8, 5066, 1
8, 6180, 1
8, 5074, 2
8, 3374, 1
8, 3436, 1
8, 599, 1
8, 2703, 2
8, 3070, 2
8, 912, 1
8, 35, 1
8, 5041, 1
8, 6793, 1
8, 2660, 1
8, 6854, 2
8, 2154, 1
8, 3195, 2
8, 4288, 3
8, 31, 1
8, 1982, 1
8, 5303, 1
8, 4537, 1
8, 6825, 1
8, 7252, 1
8, 2852, 1
8, 5115, 2
8, 2646, 1
8, 2099, 3
8, 6848, 1
8, 3865, 1
8, 6567, 1
8, 671, 1
8, 5027, 182
8, 605, 1
8, 219, 1
8, 803, 1
8, 3019, 9
8, 6346, 1
8, 900, 1
8, 165, 1
8, 4827, 3
8, 1536, 1
8, 2554, 1
8, 6414, 11
8, 5885, 1
8, 5644, 3
8, 4847, 2
8, 2751, 1
8, 923, 2
8, 6821, 1
8, 7355, 6
8, 2172, 1
8, 1971, 1
8, 5355, 1
8, 7274, 1
8, 922, 1
8, 1732, 1
8, 3612, 5
8, 2832, 2
8, 2274, 1
8, 5659, 3
8, 6985, 1
8, 3891, 1
8, 6559, 1
8, 4659, 1
8, 4188, 1
8, 6334, 3
8, 6079, 1
8, 6792, 3
8, 3094, 1
8, 794, 5
8, 5820, 1
8, 5785, 2
8, 148, 3
8, 6361, 1
8, 1426, 1
8, 1153, 2
8, 5816, 1
8, 5374, 1
8, 5760, 1
8, 95, 1
8, 7284, 1
8, 3592, 2
8, 3097, 3
8, 368, 1
8, 3031, 1
8, 1134, 5
8, 485, 1
8, 3035, 1
8, 1894, 2
8, 827, 3
8, 5925, 2
8, 5369, 3
8, 1259, 1
8, 6632, 2
8, 3045, 1
8, 4908, 11
8, 3336, 2
8, 6514, 1
8, 770, 1
8, 5216, 1
8, 2162, 3
8, 5463, 1
8, 4940, 2
8, 2656, 1
8, 613, 7
8, 5847, 2
8, 1638, 1
8, 6458, 4
8, 2112, 5
8, 6482, 6
8, 4556, 6
8, 2118, 4
8, 3206, 1
8, 1970, 2
8, 6961, 1
8, 3010, 2
8, 1665, 1
8, 1644, 3
8, 3534, 2
8, 3729, 1
8, 4402, 2
8, 228, 1
8, 5656, 1
8, 2480, 1
8, 5393, 18
8, 287, 4
8, 7224, 1
8, 1008, 2
8, 5949, 1
8, 1417, 3
8, 2061, 6
8, 1583, 2
8, 5340, 1
8, 2504, 1
8, 1874, 2
8, 4742, 1
8, 3771, 5
8, 3391, 2
8, 6603, 1
8, 6252, 2
8, 6491, 2
8, 2047, 2
8, 2537, 1
8, 677, 1
8, 4911, 1
8, 568, 2
8, 759, 1
8, 1932, 1
8, 5187, 1
8, 6046, 3
8, 6082, 1
8, 2753, 1
8, 6853, 1
8, 2720, 4
8, 3967, 1
8, 3768, 1
8, 213, 1
8, 928, 2
8, 4310, 3
8, 4161, 1
8, 6067, 2
8, 1255, 3
8, 5778, 1
8, 7000, 1
8, 2147, 2
8, 5192, 1
8, 955, 2
8, 1698, 1
8, 4545, 1
8, 1907, 1
8, 1206, 3
8, 2393, 1
8, 5076, 1
8, 4945, 11
8, 2610, 1
8, 4415, 3
8, 5097, 1
8, 4144, 6
8, 497, 8
8, 4743, 1
8, 4443, 1
8, 2891, 1
8, 5421, 1
8, 4977, 1
8, 6837, 1
8, 3389, 3
8, 7303, 1
8, 5552, 1
8, 23, 1
8, 3480, 1
8, 5933, 2
8, 6535, 3
8, 6444, 1
8, 6666, 1
8, 3138, 1
8, 1985, 2
8, 6277, 1
8, 1817, 6
8, 6694, 2
8, 2321, 1
8, 71, 5
8, 5685, 1
8, 1441, 1
8, 4190, 5
8, 206, 1
8, 5532, 5
8, 6526, 4
8, 350, 1
8, 1829, 1
8, 3146, 2
8, 5893, 2
8, 6242, 18
8, 2633, 1
8, 3459, 2
8, 916, 2
8, 1822, 2
8, 1959, 1
8, 4071, 1
8, 7242, 1
8, 6604, 1
8, 2366, 1
8, 4772, 1
8, 5125, 3
8, 4560, 2
8, 6945, 6
8, 1614, 1
8, 7207, 1
8, 4848, 4
8, 2541, 1
8, 16, 1
8, 3378, 1
8, 4634, 1
8, 141, 1
8, 4739, 1
8, 805, 1
8, 1948, 2
8, 683, 1
8, 1427, 1
8, 6781, 1
8, 5228, 1
8, 2757, 1
8, 5491, 2
8, 1169, 12
8, 6123, 3
8, 6200, 2
8, 1059, 1
8, 1667, 1
8, 4851, 4
8, 6089, 2
8, 614, 1
8, 892, 1
8, 5189, 3
8, 2030, 1
8, 7153, 1
8, 4315, 1
8, 3656, 2
8, 6483, 1
8, 2315, 1
8, 2910, 8
8, 6373, 1
8, 756, 2
8, 6121, 1
8, 5317, 1
8, 2947, 1
8, 4979, 4
8, 2372, 3
8, 3830, 1
8, 2534, 1
8, 906, 1
8, 1378, 3
8, 3158, 1
8, 3918, 2
8, 5045, 1
8, 5021, 1
8, 931, 1
8, 5757, 1
8, 5029, 1
8, 2333, 1
8, 6415, 3
8, 3427, 2
8, 6553, 1
8, 697, 1
8, 285, 1
8, 6891, 1
8, 2552, 3
8, 6735, 1
8, 1387, 2
8, 1400, 9
8, 5309, 15
8, 5903, 1
8, 7161, 12
8, 5671, 11
8, 1840, 1
8, 4037, 1
8, 6932, 7
8, 1747, 1
8, 4496, 3
8, 6100, 1
8, 5022, 5
8, 3173, 2
8, 5573, 1
8, 1013, 1
8, 1317, 1
8, 1146, 2
8, 5154, 1
8, 3928, 1
8, 6652, 1
8, 6009, 1
8, 561, 2
8, 4905, 1
8, 2257, 1
8, 2016, 1
8, 5054, 2
8, 2250, 1
8, 5872, 1
8, 4782, 3
8, 6268, 1
8, 1887, 2
8, 4858, 3
8, 6069, 2
8, 6887, 4
8, 5962, 1
8, 349, 1
8, 456, 1
8, 1465, 2
8, 7087, 5
8, 7372, 1
8, 6303, 1
8, 6580, 1
8, 4575, 1
8, 5791, 1
8, 1981, 2
8, 2950, 2
8, 4444, 2
8, 5155, 5
8, 3785, 1
8, 3908, 1
8, 138, 4
8, 4145, 2
8, 1693, 2
8, 2966, 1
8, 1854, 2
8, 3435, 1
8, 1996, 1
8, 2516, 6
8, 3025, 1
8, 4100, 1
8, 4091, 2
8, 3077, 1
8, 1195, 1
8, 4933, 3
8, 7196, 2
8, 3242, 1
8, 2310, 2
8, 2070, 1
8, 3566, 2
8, 5148, 1
8, 6586, 1
8, 1161, 1
8, 4579, 1
8, 4671, 1
8, 2238, 4
8, 4770, 1
8, 4553, 1
8, 7039, 1
8, 1648, 1
8, 4090, 1
8, 1102, 1
8, 2221, 1
8, 5555, 1
8, 1445, 2
8, 2125, 1
8, 6356, 1
8, 1295, 2
8, 600, 4
8, 2639, 1
8, 7415, 1
8, 52, 1
8, 1800, 1
8, 5713, 1
8, 2611, 1
8, 971, 1
8, 832, 1
8, 2992, 1
8, 164, 3
8, 6685, 2
8, 3059, 1
8, 2994, 1
8, 4080, 1
8, 785, 1
8, 3240, 1
8, 233, 1
8, 3353, 1
8, 7390, 1
8, 4257, 1
8, 5445, 1
8, 7328, 2
8, 4382, 1
8, 5209, 1
8, 6023, 1
8, 3476, 1
8, 1026, 1
8, 4401, 1
8, 6512, 1
8, 6325, 1
8, 1163, 1
8, 7228, 1
8, 5775, 1
8, 1706, 6
8, 284, 1
8, 5284, 2
8, 6226, 1
8, 7107, 2
8, 5842, 1
8, 4789, 1
8, 2546, 8
8, 3724, 1
8, 5238, 3
8, 4283, 1
8, 1459, 1
8, 2264, 1
8, 824, 1
8, 4883, 2
8, 1773, 1
8, 3231, 2
8, 4713, 1
8, 7273, 2
8, 4874, 1
8, 1723, 1
8, 6473, 2
8, 2163, 1
8, 4365, 1
8, 6087, 1
8, 4953, 1
8, 687, 1
8, 3924, 1
8, 7338, 1
8, 4921, 1
8, 1528, 2
8, 6076, 1
8, 385, 12
8, 1299, 1
8, 645, 4
8, 510, 1
8, 5186, 2
8, 6366, 15
8, 7078, 1
8, 5540, 1
8, 2037, 2
8, 5527, 2
8, 1358, 1
8, 1265, 1
8, 2078, 1
8, 5450, 5
8, 4876, 1
8, 2263, 1
8, 594, 1
8, 5683, 2
8, 1122, 3
8, 5131, 1
8, 6134, 1
8, 4951, 1
8, 1600, 1
8, 1935, 2
8, 1012, 1
8, 5768, 1
8, 5133, 4
8, 6333, 1
8, 4093, 1
8, 25, 3
8, 4489, 1
8, 137, 2
8, 5932, 2
8, 1493, 3
8, 4223, 1
8, 7061, 1
8, 322, 1
8, 2313, 3
8, 1415, 2
8, 6637, 4
8, 3370, 3
8, 5335, 3
8, 6679, 1
8, 5788, 3
8, 2373, 2
8, 2614, 1
8, 3464, 1
8, 4664, 3
8, 4432, 1
8, 1155, 2
8, 1625, 2
8, 1370, 1
8, 5279, 5
8, 1401, 2
8, 4383, 5
8, 5244, 1
8, 6457, 1
8, 3657, 2
8, 4927, 1
8, 1368, 1
8, 211, 3
8, 6531, 1
8, 5951, 1
8, 1925, 5
8, 3220, 1
8, 5528, 1
8, 4800, 2
8, 403, 1
8, 6987, 2
8, 690, 1
8, 1920, 3
8, 1833, 1
8, 127, 1
8, 1873, 2
8, 2608, 1
8, 2034, 2
8, 5476, 2
8, 3969, 3
8, 1018, 4
8, 883, 1
8, 78, 2
8, 3528, 1
8, 6950, 3
8, 3800, 2
8, 4261, 5
8, 7056, 2
8, 747, 1
8, 867, 1
8, 1682, 1
8, 254, 1
8, 2106, 1
8, 6970, 3
8, 2418, 1
8, 2088, 2
8, 1967, 1
8, 204, 1
8, 694, 2
8, 79, 1
8, 760, 2
8, 6998, 1
8, 3540, 1
8, 4092, 1
8, 3783, 1
8, 160, 3
8, 5977, 3
8, 767, 1
8, 4289, 1
8, 1861, 28
8, 1964, 1
8, 5866, 1
8, 2316, 1
8, 1687, 1
8, 4565, 1
8, 1312, 1
8, 1429, 1
8, 1746, 1
8, 2911, 1
8, 711, 2
8, 4684, 3
8, 6636, 1
8, 6022, 1
8, 6883, 1
8, 4060, 1
8, 3508, 1
8, 913, 1
8, 355, 1
8, 2727, 1
8, 4005, 2
8, 192, 4
8, 1883, 2
8, 6982, 3
8, 5135, 1
8, 5730, 1
8, 3500, 2
8, 652, 1
8, 6502, 2
8, 2983, 1
8, 1050, 3
8, 6747, 1
8, 7245, 1
8, 6403, 1
8, 5414, 1
8, 2511, 1
8, 1480, 1
8, 4259, 2
8, 2530, 3
8, 6477, 4
8, 532, 4
8, 2017, 3
8, 1882, 3
8, 7171, 1
8, 5875, 4
8, 432, 11
8, 6315, 1
8, 5961, 6
8, 3183, 1
8, 4539, 1
8, 689, 2
8, 2347, 1
8, 318, 1
8, 5403, 1
9, 988, 1
9, 788, 1
9, 1649, 2
9, 4171, 1
9, 2445, 1
9, 4211, 3
9, 7336, 1
9, 1225, 1
9, 5128, 1
9, 7316, 1
9, 2653, 1
9, 5049, 1
9, 4314, 1
9, 7359, 1
9, 10, 1
9, 1567, 1
9, 2071, 1
9, 4251, 1
9, 6313, 1
9, 2130, 1
9, 329, 1
9, 6631, 2
9, 4477, 2
9, 2086, 1
9, 4892, 1
9, 431, 1
9, 3034, 1
9, 3028, 1
9, 952, 1
9, 3913, 1
9, 5143, 1
9, 3428, 1
9, 1517, 1
9, 5275, 1
9, 3309, 1
9, 531, 1
9, 207, 2
9, 1571, 4
9, 4011, 1
9, 3058, 2
9, 6820, 1
9, 7072, 1
9, 834, 1
9, 4475, 2
9, 4267, 1
9, 3307, 1
9, 3885, 1
9, 563, 1
9, 2014, 1
9, 5269, 1
9, 4308, 1
9, 7219, 2
9, 2806, 2
9, 4996, 1
9, 2451, 1
9, 217, 1
9, 2637, 1
9, 3570, 2
9, 2876, 1
9, 6402, 1
9, 6381, 1
9, 1554, 1
9, 6767, 1
9, 380, 1
9, 2907, 1
9, 2805, 1
9, 2635, 1
9, 1379, 1
9, 202, 1
9, 1911, 1
9, 513, 3
9, 4034, 1
9, 4177, 1
9, 6360, 1
9, 2703, 1
9, 1252, 1
9, 372, 1
9, 4050, 4
9, 2134, 2
9, 6178, 14
9, 923, 1
9, 2872, 5
9, 7229, 2
9, 6048, 2
9, 2836, 1
9, 1660, 21
9, 2889, 1
9, 3612, 2
9, 3891, 1
9, 2291, 1
9, 4777, 1
9, 5820, 1
9, 7284, 1
9, 3592, 1
9, 3097, 1
9, 1137, 1
9, 4908, 1
9, 948, 1
9, 2112, 1
9, 4771, 3
9, 3135, 1
9, 2118, 1
9, 7184, 2
9, 4992, 4
9, 4879, 1
9, 7202, 1
9, 6099, 1
9, 4698, 1
9, 3634, 1
9, 1817, 2
9, 2382, 1
9, 3622, 1
9, 1948, 1
9, 5139, 1
9, 1169, 2
9, 2759, 1
9, 6483, 1
9, 3435, 1
9, 6815, 1
9, 3698, 2
9, 1147, 1
9, 2238, 1
9, 4262, 1
9, 1102, 1
9, 2538, 4
9, 806, 1
9, 5713, 1
9, 971, 1
9, 7189, 1
9, 1602, 1
9, 7377, 2
9, 4080, 1
9, 2920, 1
9, 5445, 1
9, 7344, 1
9, 6098, 1
9, 5077, 1
9, 824, 1
9, 6473, 1
9, 5229, 2
9, 5350, 1
9, 1453, 1
9, 5527, 1
9, 6134, 1
9, 2993, 1
9, 1493, 2
9, 5788, 1
9, 4337, 1
9, 3703, 1
9, 4721, 1
9, 1231, 1
9, 7131, 1
9, 1920, 1
9, 5457, 1
9, 726, 2
9, 5476, 1
9, 7056, 1
9, 3530, 1
9, 6669, 1
9, 2204, 1
9, 2355, 1
9, 4384, 1
9, 4051, 1
9, 192, 4
9, 6684, 2
9, 5414, 1
9, 4838, 1
9, 5875, 1
9, 3674, 3
9, 1910, 4
9, 230, 4
9, 7141, 1
10, 2829, 1
10, 685, 2
10, 1154, 1
10, 1472, 1
10, 1791, 1
10, 1796, 1
10, 6229, 1
10, 2083, 1
10, 6719, 2
10, 6382, 1
10, 388, 1
10, 2743, 1
10, 5049, 1
10, 6347, 1
10, 5477, 1
10, 1795, 1
10, 4655, 1
10, 4961, 1
10, 4476, 1
10, 6686, 1
10, 29, 1
10, 2312, 1
10, 5667, 1
10, 7267, 2
10, 1346, 1
10, 4422, 1
10, 952, 1
10, 2376, 2
10, 262, 1
10, 5007, 1
10, 2218, 1
10, 4696, 1
10, 7105, 2
10, 5618, 1
10, 4527, 4
10, 4430, 1
10, 4267, 1
10, 3191, 1
10, 563, 1
10, 6523, 1
10, 6217, 1
10, 644, 1
10, 1345, 1
10, 6597, 2
10, 6529, 1
10, 6751, 1
10, 1210, 6
10, 6394, 1
10, 4215, 1
10, 2550, 1
10, 7408, 1
10, 2228, 5
10, 861, 1
10, 1499, 2
10, 6767, 1
10, 3912, 1
10, 2138, 1
10, 6253, 2
10, 737, 1
10, 6599, 1
10, 2082, 1
10, 6073, 1
10, 893, 1
10, 7355, 3
10, 842, 1
10, 3612, 3
10, 5144, 3
10, 3626, 1
10, 5760, 1
10, 5809, 1
10, 3609, 1
10, 2682, 1
10, 1134, 1
10, 6244, 1
10, 2302, 1
10, 613, 1
10, 608, 6
10, 2055, 1
10, 2150, 1
10, 2925, 1
10, 4159, 1
10, 6922, 1
10, 5534, 1
10, 3771, 1
10, 4392, 5
10, 955, 1
10, 681, 1
10, 4545, 1
10, 3661, 1
10, 1817, 2
10, 71, 1
10, 5893, 1
10, 2366, 1
10, 4460, 1
10, 683, 1
10, 4026, 1
10, 4217, 1
10, 5972, 1
10, 2038, 4
10, 6860, 1
10, 5154, 1
10, 1236, 1
10, 3435, 1
10, 6815, 1
10, 3986, 1
10, 1475, 1
10, 5024, 1
10, 6750, 1
10, 5749, 2
10, 971, 1
10, 5948, 1
10, 4080, 1
10, 7328, 1
10, 7333, 1
10, 5994, 11
10, 3663, 1
10, 6226, 1
10, 4462, 1
10, 5229, 4
10, 3838, 2
10, 5822, 1
10, 1412, 3
10, 4195, 1
10, 2525, 1
10, 6134, 1
10, 4260, 1
10, 2369, 1
10, 1497, 13
10, 2877, 1
10, 4736, 1
10, 2974, 1
10, 867, 1
10, 2322, 1
10, 6970, 2
10, 3783, 1
10, 1861, 2
10, 3085, 2
10, 4300, 1
10, 3277, 1
10, 871, 1
10, 1050, 2
10, 6403, 1
10, 5414, 1
10, 4259, 1
10, 6024, 1
11, 2980, 1
11, 1438, 1
11, 188, 1
11, 3383, 1
11, 6818, 1
11, 1593, 1
11, 3792, 2
11, 4171, 3
11, 4581, 1
11, 7080, 2
11, 6506, 1
11, 4211, 2
